Comunidades autónomas,Tipología penal,Ámbito,Calificación,periodo,Total
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2024,1.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2023,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2022,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2021,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2020,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2019,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2018,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2017,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2016,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2015,0.0
TOTAL NACIONAL,LESIONES,ISLAMOFOBIA,TOTAL calificación,2014,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2024,130.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2023,123.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2022,118.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2021,130.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2020,65.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2019,72.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2018,71.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2017,65.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2016,55.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2015,40.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. PENALES,2014,28.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2024,130.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2023,123.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2022,118.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2021,130.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2020,65.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2019,72.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2018,71.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2017,65.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2016,55.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2015,40.0
TOTAL NACIONAL,LESIONES,ORIENTACIÓN SEXUAL E IDENTIDAD DE GÉNERO,TOTAL calificación,2014,28.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2024,168.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2023,172.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2022,179.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2021,160.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2020,111.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2019,128.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2018,97.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2017,115.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2016,111.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2015,128.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. PENALES,2014,113.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2024,168.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2023,172.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2022,179.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2021,160.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2020,111.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2019,128.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2018,97.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2017,115.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2016,111.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2015,128.0
TOTAL NACIONAL,LESIONES,RACISMO/XENOFOBIA,TOTAL calificación,2014,113.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2024,385.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2023,376.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2022,423.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2021,382.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2020,263.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2019,320.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2018,278.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2017,276.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2016,249.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2015,240.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. PENALES,2014,179.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2024,385.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2023,376.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2022,423.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2021,382.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2020,263.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2019,320.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2018,278.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2017,276.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2016,249.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2015,240.0
TOTAL NACIONAL,LESIONES,TOTAL ámbitos,TOTAL calificación,2014,179.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2024,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2023,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2022,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2021,1.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2020,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2019,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2018,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2017,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2016,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2015,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. PENALES,2014,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2024,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2023,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2022,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2021,1.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2020,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2019,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2018,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2017,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2016,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2015,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTIGITANISMO,TOTAL calificación,2014,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2024,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2023,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2022,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2021,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2020,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2019,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2018,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2017,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2016,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2015,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. PENALES,2014,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2024,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2023,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2022,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2021,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2020,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2019,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2018,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2017,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2016,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2015,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,ANTISEMITISMO,TOTAL calificación,2014,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2024,1.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2023,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2022,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2021,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2020,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2019,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2018,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2017,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2016,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2015,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. PENALES,2014,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2024,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2023,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2022,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2021,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2020,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2019,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2018,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2017,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2016,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2015,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,INFRACC. ADMINISTRAT./ RESTO INCIDENTES,2014,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2024,1.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2023,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2022,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2021,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2020,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2019,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2018,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2017,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2016,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2015,0.0
TOTAL NACIONAL,MALOS TRATOS ÁMBITO FAMILIAR,APOROFOBIA,TOTAL calificación,2014,0.0
