tema,anio_objetivo,id_hilo,titulo_hilo,url_hilo,pagina,id_mensaje,numero_mensaje,usuario_hash,fecha_comentario,anio_comentario,es_mensaje_inicial,texto_original,texto_sin_citas,contiene_cita,texto_propio_vacio
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896290,6,66dde3096df05543,2019-12-16 23:42:00,2019,False,"Es lo normal... Tenemos millones de turistas, y solo unos jetas se aprovechan, lo lógico es que sean cifras positivas.","Es lo normal... Tenemos millones de turistas, y solo unos jetas se aprovechan, lo lógico es que sean cifras positivas.",False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896297,7,f492b0725ff93409,2019-12-16 23:42:00,2019,False,Es un informe de la UGT habrá que esperar a ver qué dice NEWTRAL de todo esto,Es un informe de la UGT habrá que esperar a ver qué dice NEWTRAL de todo esto,False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896345,8,838c695d5b57491a,2019-12-16 23:43:00,2019,False,"Cita de
Beers & Bars
Así se desprende de un informe elaborado por UGT y presentado este lunes, con el que trata de ""desmontar los estereotipos falsos y tergiversados""
Así se desprende de un informe elaborado por UGT y presentado este lunes, con el que trata de ""desmontar los estereotipos falsos y tergiversados que incitan a los discursos de odio y rechazo contra la población inmigrante"".
La campaña #TrabajoLibreDeBulos que UGT está desarrollando trata ""romper los bulos en el ámbito laboral y social"", promoviendo la igualdad de oportunidades de un colectivo vulnerable como el de los inmigrantes, ha explicado la vicesecretaria general del sindicato, Cristina Antoñanzas.
Frente a su aporte a la Seguridad Social, ""no llegan ni a 27.000 personas los perceptores de una pensión de otros países, respecto a los 9 millones de pensionistas"", ha detallado la responsable de Migraciones de UGT, Ana Maria Corral, ""lo que tiene que ver con que es una población fundamentalmente joven"".
Además del impacto sobre la Seguridad Social, las arcas del Estado perderían un 4,5 % de su recaudación sin los trabajadores extranjeros, a lo que se sumaría la pérdida de ingresos con base en otros conceptos fiscales.
""La migración tiene efectos muy positivos sobre la economía y la sociedad, ya que sin ellos seríamos una población mucho más envejecida y tendríamos un Estado de Bienestar más reducido"", ha asegurado Antoñanzas. ""Si se marcharan todos los inmigrantes de España, desaparecería el 15 % de la población"", ha cuantificado Antoñanzas, cifra que ascendería al 16 % si se tiene en cuenta la población activa.
Ello tendría un mayor impacto sobre la natalidad del país, ya que, según la estadística de nacimientos, son extranjeras las madres del 21 % de los niños nacidos entre enero y junio de 2019. ""Si prescindiéramos de ellos, el problema del envejecimiento sería mucho más acusado"", ha dich Corral.
Además, el estudio detalla que el gasto de los hogares descendería el 9,2 % sin la población extranjera y ello teniendo en cuenta que su gasto es menor al de los españoles, debido a su menor renta (6.715 euros frente a 12.282 de los nacionales) y mayor tasa de pobreza (que llega al 50 %).
https://www.heraldo.es/noticias/naci...9-1349153.html
Al final parece que si vienen a pagarnos las pensiones
Comente amistosamente
Ha faltado además de UGT (la de las mariscadas y los robos en Andalucía) ..patrocinado por el diario oublico y la sexta......unos dechados de ecuanimidad y de saber de economía....",Ha faltado además de UGT (la de las mariscadas y los robos en Andalucía) ..patrocinado por el diario oublico y la sexta......unos dechados de ecuanimidad y de saber de economía....,True,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896433,9,148e111e6e0597d5,2019-12-16 23:44:00,2019,False,"Cita de
Mercedes SL 500
Hasta informe elaborado por UGT he leído.
+1 y no es coña",+1 y no es coña,True,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896437,10,66dde3096df05543,2019-12-16 23:44:00,2019,False,"Cita de
Vendeburras
Más fake news. Todo en orden
Te has registrado hoy solo para poner esto?",Te has registrado hoy solo para poner esto?,True,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896465,11,aeac6f9e5d44121f,2019-12-16 23:44:00,2019,False,jajjajajaja informe de Ugt...,jajjajajaja informe de Ugt...,False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896636,12,c4b4ce15a728d945,2019-12-16 23:46:00,2019,False,"Cita de
Mercedes SL 500
Hasta informe elaborado por UGT he leído.",,True,True
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896756,13,54eddcb98e612b70,2019-12-16 23:47:00,2019,False,Un informe elaborado por ugt,Un informe elaborado por ugt,False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896794,14,77b9df8ab8262e5d,2019-12-16 23:47:00,2019,False,40 millo en Andalucia,40 millo en Andalucia,False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896807,15,061430890784865f,2019-12-16 23:47:00,2019,False,"me da pereza leer mierda manipulada de ugt pero asi sin tener ni idea ya me aventuro a decir, que aportan el 10% del salario bruto y reciben el 0,9% del TOTAL del presupuesto de sanidad, que es muchisimo mas, y seguro que voy menos desencaminado que ellos","me da pereza leer mierda manipulada de ugt pero asi sin tener ni idea ya me aventuro a decir, que aportan el 10% del salario bruto y reciben el 0,9% del TOTAL del presupuesto de sanidad, que es muchisimo mas, y seguro que voy menos desencaminado que ellos",False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896821,16,1b0aab10a8a6ddec,2019-12-16 23:48:00,2019,False,Claro q si 😂 sobretodo si lo ha hecho la UGT vente a Melilla a comprobarlo subnormal,Claro q si 😂 sobretodo si lo ha hecho la UGT vente a Melilla a comprobarlo subnormal,False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896822,17,307f9dc2407ef963,2019-12-16 23:48:00,2019,False,Ahora una de vaqueros,Ahora una de vaqueros,False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352896874,18,b55f19f6cc28c3f9,2019-12-16 23:48:00,2019,False,"Cita de
casas667
+1 y no es coña
++1",++1,True,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897089,19,54eddcb98e612b70,2019-12-16 23:50:00,2019,False,"Cita de
JonT5
Es lo normal... Tenemos millones de turistas, y solo unos jetas se aprovechan, lo lógico es que sean cifras positivas.
No está contando eso
La cosa es tan sencilla como que dice que el 5% de la seguridad social es aportada por ellos y de gastos solo cuenta las pensiones
Obviamente la mayoría de inmigrantes no tienen edad de jubilación, cobran otras ayudas y se benefician de la sanidad la educación, pero no de las pensiones","No está contando eso
La cosa es tan sencilla como que dice que el 5% de la seguridad social es aportada por ellos y de gastos solo cuenta las pensiones
Obviamente la mayoría de inmigrantes no tienen edad de jubilación, cobran otras ayudas y se benefician de la sanidad la educación, pero no de las pensiones",True,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897141,20,25840752b9e41b87,2019-12-16 23:50:00,2019,False,La UGT tiene acceso a todos los datos de las cotizaciones y la seguridad social?,La UGT tiene acceso a todos los datos de las cotizaciones y la seguridad social?,False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897154,21,63cfcaf94bf75e6d,2019-12-16 23:50:00,2019,False,"UGT del lado de la patronal, que raro.","UGT del lado de la patronal, que raro.",False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897160,22,0df5e307317027c1,2019-12-16 23:51:00,2019,False,Espera que ahora me lo creo.,Espera que ahora me lo creo.,False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897248,23,6fb25590b58fa3e1,2019-12-16 23:51:00,2019,False,UGT=follamoros,UGT=follamoros,False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897295,24,cf88a81ecccbb0c0,2019-12-16 23:52:00,2019,False,"Cita de
poly
Zasca en forovox
Si te crees que alguien con más de media neurona le va a engañar un informe de UGT es que has entendido muy poco de ""ForoVox""","Si te crees que alguien con más de media neurona le va a engañar un informe de UGT es que has entendido muy poco de ""ForoVox""",True,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897314,25,15efa5f99e295bd4,2019-12-16 23:52:00,2019,False,"Si alguno trabaja en el sector, se parte el culo como poco.","Si alguno trabaja en el sector, se parte el culo como poco.",False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897357,26,508c625c833efe6a,2019-12-16 23:52:00,2019,False,"Si si, los que no trabajan o estan de vacaciones tambien cotizan y aportan todo como los demas.
Cuanto aporta Amancio ortega y sus empresas a la seguridad social?","Si si, los que no trabajan o estan de vacaciones tambien cotizan y aportan todo como los demas.
Cuanto aporta Amancio ortega y sus empresas a la seguridad social?",False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897380,27,3db8c610bbc228db,2019-12-16 23:53:00,2019,False,"eso es cierto, pero solo los inmigrantes q trabajan, los demas son delincuentes. soy extranjero con 20 años en España.","eso es cierto, pero solo los inmigrantes q trabajan, los demas son delincuentes. soy extranjero con 20 años en España.",False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897401,28,7af68a9f37a4aeb8,2019-12-16 23:53:00,2019,False,"Cita de
Mercedes SL 500
Hasta informe elaborado por UGT he leído.
Venía a escribir esto, pero lo he visto con satisfacción en la pole, así que me doy media vuelta y me piro por donde vine","Venía a escribir esto, pero lo he visto con satisfacción en la pole, así que me doy media vuelta y me piro por donde vine",True,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897430,29,4ecef7c9bc48878f,2019-12-16 23:53:00,2019,False,"UGT, Ok.","UGT, Ok.",False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,1,352897484,30,b6a3dab0cde5d901,2019-12-16 23:54:00,2019,False,"Espera a que cumplan 65 años, piernas.","Espera a que cumplan 65 años, piernas.",False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,2,352897486,31,fdd6371e44b792c0,2019-12-16 23:54:00,2019,False,Si viene de esos grandes currelas que son la UGT me lo creo,Si viene de esos grandes currelas que son la UGT me lo creo,False,False
inmigracion,2019,7602070,"Los EXTRANJEROS APORTAN el 10 % a la Seguridad Social y SOLO RECIBEN el 0,9 %",https://forocoches.com/foro/showthread.php?t=7602070,2,352897495,32,e0ec07560e6a1e25,2019-12-16 23:54:00,2019,False,"Cita de
poly
Zasca en forovox
Pero que zasca ni que zasca.
Si es que yo ya no sé si soltais bobadas sin pensar o qué.
Sabes ver más allá de un titular hecho a medida de gente sin criterio?
Parece que no","Pero que zasca ni que zasca.
Si es que yo ya no sé si soltais bobadas sin pensar o qué.
Sabes ver más allá de un titular hecho a medida de gente sin criterio?
Parece que no",True,False
